rodovia_br,uf,tipo_trecho,desc_coinc,cod,inicio ,fim ,km_inicial,km_final,extensao,superf_federal,obras,fed_coinc,administracao,ato_legal,estad_coinc,superf_estad_coinc,jurisdicao,superficie,unidade_local
404,CE,Eixo Principal,-,404BCE0150,ENTR BR-122/404/CE-060/282 (ACESSO LESTE IGUATU),ENTR CE-153/282 (CASCUDO),376.2,403.9,27.7,PLA,,404BCE0150,Estadual,,CE-282,PAV,Estadual,PLA,
404,CE,Eixo Principal,-,404BCE0151,ENTR CE-153/282 (CASCUDO),ENTR CE-153 (LIMA CAMPOS),403.9,414,10.1,PLA,,404BCE0151,Estadual,,CE-282,PAV,Estadual,PLA,
404,CE,Eixo Principal,-,404BCE0170,ENTR CE-153 (LIMA CAMPOS),ENTR BR-116/404/434/CE-282 (ACESSO LESTE ICÓ),414,426.7,12.7,PLA,,404BCE0170,Estadual,,CE-282,PAV,Estadual,PLA,
404,PI,Eixo Principal,-,404BPI0010,ENTR BR-222/404/407/R.ONOFRE MELO (PIRIPIRI),ENTR BR-343/404/407 (ACESSO SUL PIRIPIRI),0,3,3,PLA,,404BPI0010;407BPI0010,Estadual,,Alienado,PAV,Estadual,PLA,
404,PI,Eixo Principal,Coinc,404BPI0013,ENTR BR-343/404/407 (ACESSO SUL PIRIPIRI),ENTR BR-343/404/407/PI-477,3,4.2,1.2,PAV,,343BPI0123;404BPI0013;407BPI0013,Federal,,,,Federal,PAV,Piripiri
404,PI,Eixo Principal,-,404BPI0015,ENTR BR-343/404/407/PI-477,PEDRO II,4.2,50.4,46.2,PLA,,404BPI0015;407BPI0015,Estadual,,Alienado,PAV,Estadual,PLA,
404,PI,Eixo Principal,-,404BPI0020,PEDRO II,ENTR BR-404/407/PI-216/477,50.4,58.3,7.9,PLA,,404BPI0020;407BPI0020,Estadual,,Alienado,PAV,Estadual,PLA,
404,PI,Eixo Principal,-,404BPI0025,ENTR BR-404/407/PI-216/477,ENTR PI-216,58.3,68.6,10.3,PLA,,404BPI0025,Estadual,,Alienado,PAV,Estadual,PLA,
404,PI,Eixo Principal,-,404BPI0030,ENTR PI-216,DIV PI/CE,68.6,83.7,15.1,PLA,,404BPI0030,Estadual,,Alienado,PAV,Estadual,PLA,
405,PB,Eixo Principal,-,405BPB0170,ENTR RN-117 (ACESSO SUL LUIS GOMES) (DIV RN/PB),ENTR BR-405/434 (UIRAÚNA),0,8.2,8.2,PAV,,405BPB0170,Federal,,,,Federal,PAV,Patos
405,PB,Eixo Principal,-,405BPB0190,ENTR BR-405/434 (UIRAÚNA),ENTR PB-393 (P/ CAJAZEIRAS),8.2,34,25.8,PAV,,405BPB0190,Federal,,,,Federal,PAV,Patos
405,PB,Eixo Principal,-,405BPB0210,ENTR PB-393 (P/ CAJAZEIRAS),ENTR BR-230/405 (MARIZÓPOLIS),34,52,18,PAV,,405BPB0210,Federal,,,,Federal,PAV,Patos
405,RN,Eixo Principal,-,405BRN0010,MOSSORÓ (IGREJA SÃO JOÃO) INÍCIO DUPLICAÇÃO,ENTR BR-304/405,0,2.7,2.7,DUP,,405BRN0010,Federal,,,,Federal,PAV,Mossoró
405,RN,Eixo Principal,-,405BRN0030,ENTR BR-304/405,ENTR BR-405/437 (JUCURÍ),2.7,16.5,13.8,PAV,,405BRN0030,Federal,,,,Federal,PAV,Mossoró
405,RN,Eixo Principal,-,405BRN0050,ENTR BR-405/437 (JUCURÍ),ENTR RN-032 (P/FELIPE GUERRA),16.5,64.2,47.7,PAV,,405BRN0050,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0055,ENTR RN-032 (P/FELIPE GUERRA),INÍCIO TRECHO DUP (APODI),64.2,74.8,10.6,PAV,,405BRN0055,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0060,INÍCIO TRECHO DUP (APODI),FIM TRECHO DUP (APODI),74.8,76.8,2,DUP,,405BRN0060,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0065,FIM TRECHO DUP (APODI),ENTR RN-233 (P/CARAÚBAS),76.8,82.7,5.9,PAV,,405BRN0065,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0070,ENTR RN-233 (P/CARAÚBAS),ACESSO SEVERIANO MELO,82.7,101.7,19,PAV,,405BRN0070,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0075,ACESSO A SEVERIANO MELO ,ENTR RN-177(A) (P/ RODOLFO FERNANDES),101.7,107,5.3,PAV,,405BRN0075,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0080,ENTR RN-177(A) (P/ RODOLFO FERNANDES),ENTR RN-177(B) (ITAÚ) (P/ UMARIZAL),107,111.1,4.1,PAV,,405BRN0080,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0090,ENTR RN-177(B) (ITAÚ) (P/ UMARIZAL),ENTR RN-071 (P/TABULEIRO GRANDE),111.1,119.1,8,PAV,,405BRN0090,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0095,ENTR RN-071 (P/TABULEIRO GRANDE),ENTR BR-226/405 (ACESSO NORTE PAU DOS FERROS),119.1,147.3,28.2,PAV,,405BRN0095,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0100,ENTR BR-226/405 (ACESSO NORTE PAU DOS FERROS),INIC. TRECHO DUP(PAU DOS FERROS),147.3,150.3,3,PAV,,405BRN0100,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0105,INIC. TRECHO DUP(PAU DOS FERROS),FIM TRECHO DUP(PAU DOS FERROS),150.3,151.2,0.9,DUP,,405BRN0105,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0110,FIM TRECHO DUP(PAU DOS FERROS),ACESSO SUL PAU DOS FERROS (ACESSO AEROPORTO),151.2,155,3.8,PAV,,405BRN0110,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0115,ACESSO SUL PAU DOS FERROS (ACESSO AEROPORTO),ENTR RN-079 (RAFAEL FERNANDES),155,159.7,4.7,PAV,,405BRN0115,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0120,ENTR RN-079 (RAFAEL FERNANDES),ENTR RN-079 (P/ ALEXANDRIA),159.7,163.6,3.9,PAV,,405BRN0120,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0130,ENTR RN-079 (P/ ALEXANDRIA),ENTR RN-073 (P/RIACHO DE SANTANA),163.6,170.9,7.3,PAV,,405BRN0130,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0140,ENTR RN-073 (P/RIACHO DE SANTANA),ENTR RN-117,170.9,190.5,19.6,PAV,,405BRN0140,Federal,,,,Federal,PAV,Pau dos Ferros
405,RN,Eixo Principal,-,405BRN0150,ENTR RN-117,ENTR RN-117 (ACESSO SUL LUIS GOMES) (DIV RN/PB),190.5,195.4,4.9,PAV,,405BRN0150,Federal,,,,Federal,PAV,Pau dos Ferros
405,PB,Contorno,-,405CPB1005,ACESSO NORTE SÃO JOÃO DO RIO DO PEIXE,ACESSO SUL SÃO JOÃO DO RIO DO PEIXE,0,4.8,4.8,PLA,,405CPB1005,Federal,,,,Federal,PLA,
405,PB,Contorno,-,405CPB2005,ACESSO SUL UIRAÚNA,ACESSO NORTE UIRAÚNA,0,4.7,4.7,PLA,,405CPB2005,Federal,,,,Federal,PLA,
406,RN,Eixo Principal,Coinc,406BRN0010,ENTR BR-104/406/RN-118 (MACAU),ENTR BR-104/406,0,4,4,PAV,,104BRN0010;406BRN0010,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0012,ENTR BR-104/406,ENTR RN-118(P/PENDÊNCIAS),4,5.6,1.6,PAV,,406BRN0012,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0015,ENTR RN-118(P/PENDÊNCIAS),ENTR RN-221(B),5.6,7.2,1.6,PAV,,406BRN0015,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0025,ENTR RN-221(B),ENTR ESTRADA DO ÓLEO (P/PETROBRÁS),7.2,22.3,15.1,PAV,,406BRN0025,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0030,ENTR ESTRADA DO ÓLEO (P/PETROBRÁS),ENTR RN-401 (P/GUAMARÉ),22.3,31.3,9,PAV,,406BRN0030,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0035,ENTR RN-401 (P/GUAMARÉ),ENTR RN-402 (P/GALINHOS),31.3,46.4,15.1,PAV,,406BRN0035,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0040,ENTR RN-402 (P/GALINHOS),ENTR RN-263,46.4,97.2,50.8,PAV,,406BRN0040,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0050,ENTR RN-263,ENTR RN-120 (P/PARAZINHO) ,97.2,97.8,0.6,PAV,,406BRN0050,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0060,ENTR RN-120 (P/PARAZINHO),ENTR RN-263/RN-023 (JOÃO CÂMARA),97.8,102.8,5,PAV,,406BRN0060,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0070,ENTR RN-263/RN-023 (JOÃO CÂMARA),ENTR RN-120/263 (JOÃO CÂMARA),102.8,104.4,1.6,PAV,,406BRN0070,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0090,ENTR RN-120/263 (JOÃO CÂMARA),ENTR RN-051 (P/POÇO BRANCO),104.4,126,21.6,PAV,,406BRN0090,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0100,ENTR RN-051 (P/POÇO BRANCO),ACESSO TAIPÚ,126,130.1,4.1,PAV,,406BRN0100,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0110,ACESSO TAIPÚ,ENTR RN-064 (P/CEARÁ MIRIM),130.1,150.8,20.7,PAV,,406BRN0110,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0130,ENTR RN-064 (P/CEARÁ MIRIM),ACESSO NORTE AEROPORTO,150.8,165.7,14.9,PAV,,406BRN0130,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,-,406BRN0140,ACESSO NORTE AEROPORTO,ENTR BR-101/406 (NATAL),165.7,171.6,5.9,DUP,,406BRN0140,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,Coinc,406BRN0150,ENTR BR-101/406 (NATAL),ENTR RN-160 (P/SÃO GONÇALO DO AMARANTE),171.6,173.9,2.3,DUP,,101BRN0075;406BRN0150,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,Coinc,406BRN0160,ENTR RN-160 (P/SÃO GONÇALO DO AMARANTE),AV.DR. JOÃO MEDEIROS FILHO (NATAL),173.9,175.5,1.6,DUP,,101BRN0080;406BRN0160,Federal,,,,Federal,PAV,Macaíba
406,RN,Eixo Principal,Coinc,406BRN0170,AV.DR. JOÃO MEDEIROS FILHO (NATAL),INÍCIO PONTE S/RIO POTENGI - PONTE PRESIDENTE COSTA E SILVA,175.5,176.4,0.9,DUP,,101BRN0085;406BRN0170,Federal,,,,Federal,PAV,Macaíba
407,BA,Acesso,-,407ABA1005,ACESSO NORTE CAPIM GROSSO,ENTR BR-324/407 (CAPIM GROSSO),0,1,1,PAV,,407ABA1005,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,Coinc,407BBA0280,ENTR BR-122/235/407/428  (FIM PONTE S/RIO SÃO FRANCISCO - JUAZEIRO) (DIV PE/BA),ENTR BR-122/235/407 (JUAZEIRO),0,1.8,1.8,PAV,,122BBA0381;235BBA0267;407BBA0280,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,Coinc,407BBA0283,ENTR BR-122/235/407 (JUAZEIRO),ENTR BR-122/235/407/423 (MERCADO DO PRODUTOR/JUAZEIRO),1.8,4.4,2.6,PAV,,122BBA0382;407BBA0283,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,Coinc,407BBA0285,ENTR BR-122/235/407/423 (MERCADO DO PRODUTOR/JUAZEIRO),ENTR BR-122/407 (JUAZEIRO),4.4,5.1,0.7,PAV,,122BBA0383;407BBA0285,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0291,ENTR BR-122/407 (JUAZEIRO),PONTE S/ RIO JUREMAL,5.1,39.9,34.8,PAV,,407BBA0291,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0292,PONTE S/ RIO JUREMAL,MAÇAROCA,39.9,57.5,17.6,PAV,,407BBA0292,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0294,MAÇAROCA,ENTR BA-314,57.5,71.7,14.2,PAV,,407BBA0294,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0296,ENTR BA-314,JAGUARARI,71.7,102.6,30.9,PAV,,407BBA0296,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0300,JAGUARARI,ENTR BA-131 (SENHOR DO BONFIM),102.6,129.2,26.6,PAV,,407BBA0300,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0310,ENTR BA-131 (SENHOR DO BONFIM),ENTR BA-381 (FILADÉLFIA),129.2,158.5,29.3,PAV,,407BBA0310,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0320,ENTR BA-381 (FILADÉLFIA),ENTR BA-375 (PONTO NOVO),158.5,172.7,14.2,PAV,,407BBA0320,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0324,ENTR BA-375 (PONTO NOVO),PONTE S/ RIO ITAPECURU MIRIM,172.7,209.2,36.5,PAV,,407BBA0324,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,-,407BBA0326,PONTE S/ RIO ITAPECURU MIRIM,ACESSO NORTE CAPIM GROSSO,209.2,231,21.8,PAV,,407BBA0326,Federal,,,,Federal,PAV,Senhor do Bonfim
407,BA,Eixo Principal,Coinc,407BBA0327,ACESSO NORTE CAPIM GROSSO,ACESSO LESTE CAPIM GROSSO,231,236,5,PLA,,324NBA1010;407BBA0327,Federal,,,,Federal,PLA,
407,BA,Eixo Principal,Coinc,407BBA0328,ACESSO LESTE CAPIM GROSSO,ENTR BA-130 (ACESSO SUL CAPIM GROSSO),236,240.6,4.6,PLA,,324NBA1015;407BBA0328,Federal,,,,Federal,PLA,
407,BA,Eixo Principal,-,407BBA0330,ENTR BA-130 (ACESSO SUL CAPIM GROSSO),ENTR BA-417,240.6,270.8,30.2,PLA,,407BBA0330,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0332,ENTR BA-417,ENTR BA-424,270.8,283.2,12.4,PLA,,407BBA0332,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0334,ENTR BA-424,ENTR BR-349/407,283.2,305.7,22.5,PLA,,407BBA0334,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0350,ENTR BR-349/407,ENTR BA-052 (P/BAIXA GRANDE),305.7,314.2,8.5,PLA,,407BBA0350,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0370,ENTR BA-052 (P/BAIXA GRANDE),ENTR BA-052,314.2,314.8,0.6,PLA,,407BBA0370,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0372,ENTR BA-052,MACAJÚBA,314.8,343.3,28.5,PLA,,407BBA0372,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0374,MACAJÚBA,ENTR BA-421,343.3,357,13.7,PLA,,407BBA0374,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0390,ENTR BA-421,ENTR BA-046 (RUY BARBOSA),357,371.4,14.4,PLA,,407BBA0390,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0410,ENTR BA-046 (RUY BARBOSA),ENTR BR-242/407/BA-130 (ACESSO LESTE AMPARO),371.4,396.2,24.8,PLA,,407BBA0410,Estadual,,BA-130,PAV,Estadual,PLA,
407,BA,Eixo Principal,Coinc,407BBA0430,ENTR BR-242/407/BA-130 (ACESSO LESTE AMPARO),ENTR BA-131 (P/ LAJEDINHO),396.2,425.3,29.1,PAV,,242BBA0114;407BBA0430,Federal,,,,Federal,PAV,Feira de Santana
407,BA,Eixo Principal,Coinc,407BBA0432,ENTR BA-131 (P/ LAJEDINHO),ENTR BR-242/407/BA-131 (SÃO PAULO),425.3,428.2,2.9,PAV,,242BBA0130;407BBA0432,Federal,,,,Federal,PAV,Feira de Santana
407,BA,Eixo Principal,-,407BBA0450,ENTR BR-242/407/BA-131 (SÃO PAULO),IBIQUERA,428.2,452.5,24.3,PLA,,407BBA0450,Estadual,,BA-131,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0452,IBIQUERA,ENTR BA-245 (ITAETÉ),452.5,502.5,50,PLA,,407BBA0452,Estadual,,BA-131,IMP,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0470,ENTR BA-245 (ITAETÉ),ENTR BA-245 (P/MARCIONÍLIO SOUZA),502.5,512,9.5,PLA,,407BBA0470,Estadual,,BA-131,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0490,ENTR BA-245 (P/MARCIONÍLIO SOUZA),ENTR BR-330/407 (IRAMAIA),512,540.7,28.7,PLA,,407BBA0490,Estadual,,BA-131,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0495,ENTR BR-330/407 (IRAMAIA),ENTR BA-131 (P/NOVO ACRE),540.7,545.4,4.7,PLA,,407BBA0495,Estadual,,BA-131,LEN,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0500,ENTR BA-131 (P/NOVO ACRE),ENTR BA-561 (P/CRUZILÂNDIA),545.4,579.9,34.5,PLA,,407BBA0500,Federal,,,,Federal,PLA,
407,BA,Eixo Principal,-,407BBA0520,ENTR BA-561 (P/CRUZILÂNDIA),ENTR BA-561 (P/TRIUNFO DO SINCORÁ),579.9,596.1,16.2,PLA,,407BBA0520,Estadual,,BA-561,LEN,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0525,ENTR BA-561 (P/TRIUNFO DO SINCORÁ),R.SIQUEIRA CAMPOS (SÃO JORGE-P/CONTENDAS),596.1,630.7,34.6,PLA,,407BBA0525,Federal,,,,Federal,PLA,
407,BA,Eixo Principal,-,407BBA0530,R.SIQUEIRA CAMPOS (SÃO JORGE-P/CONTENDAS),ENTR BA-142 (P/TANHAÇÚ),630.7,671.3,40.6,PLA,,407BBA0530,Estadual,,BA-026,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0535,ENTR BA-142 (P/TANHAÇÚ),ENTR BR-030/407 (ACESSO NORTE SUSSUARANA),671.3,680,8.7,PLA,,407BBA0535,Estadual,,BA-026,PAV,Estadual,PLA,
407,BA,Eixo Principal,Coinc,407BBA0540,ENTR BR-030/407 (ACESSO NORTE SUSSUARANA),ENTR BR-030/407 (SUSSUARANA),680,681.1,1.1,PLA,,030BBA0350;407BBA0540,Estadual,,BA-026,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0545,ENTR BR-030/407 (SUSSUARANA),ENTR BA-142/262,681.1,733.8,52.7,PLA,,407BBA0545,Estadual,,BA-142,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0550,ENTR BA-142/262,ANAGÉ,733.8,736.8,3,PLA,,407BBA0550,Estadual,,BA-142,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0570,ANAGÉ,ENTR BA-262/AV.BRUMADO (VITÓRIA DA CONQUISTA),736.8,781.7,44.9,PLA,,407BBA0570,Estadual,,BA-262,PAV,Estadual,PLA,
407,BA,Eixo Principal,-,407BBA0580,ENTR BA-262/AV.BRUMADO (VITÓRIA DA CONQUISTA),ENTR BR-116/407/AV.BRUMADO (VITÓRIA DA CONQUISTA),781.7,786.1,4.4,PLA,,407BBA0580,Municipal,,Municipal,PAV,Municipal,PLA,
407,PE,Eixo Principal,-,407BPE0210,DIV PI/PE,ENTR PE-635 (AFRÂNIO),0,10.8,10.8,PAV,,407BPE0210,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,-,407BPE0230,ENTR PE-635 (AFRÂNIO),ENTR PE-630,10.8,41.2,30.4,PAV,,407BPE0230,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,-,407BPE0240,ENTR PE-630,R. DA IGREJA (RAJADA),41.2,52.1,10.9,PAV,,407BPE0240,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,-,407BPE0250,R. DA IGREJA (RAJADA),ENTR BR-235/407,52.1,124.1,72,PAV,,407BPE0250,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,Coinc,407BPE0255,ENTR BR-235/407,ENTR BR-122/235/407/428 (PETROLINA),124.1,126.1,2,PAV,,235BPE0280;407BPE0255,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,Coinc,407BPE0260,ENTR BR-122/235/407/428 (PETROLINA),INÍCIO PONTE S/RIO SÃO FRANCISCO (PETROLINA),126.1,129.3,3.2,PAV,,122BPE0365;235BPE0275;407BPE0260;428BPE0065,Federal,,,,Federal,PAV,Petrolina
407,PE,Eixo Principal,Coinc,407BPE0270,INÍCIO PONTE S/RIO SÃO FRANCISCO (PETROLINA),ENTR BR-122/235/407/428  (FIM PONTE S/RIO SÃO FRANCISCO - JUAZEIRO) (DIV PE/BA),129.3,130.1,0.8,PAV,,122BPE0370;235BPE0270;407BPE0270;428BPE0070,Federal,,,,Federal,PAV,Petrolina
407,PI,Eixo Principal,Coinc,407BPI0010,ENTR BR-222/404/407/R.ONOFRE MELO (PIRIPIRI),ENTR BR-343/404/407 (ACESSO SUL PIRIPIRI),0,3,3,PLA,,404BPI0010;407BPI0010,Estadual,,Alienado,PAV,Estadual,PLA,
407,PI,Eixo Principal,Coinc,407BPI0013,ENTR BR-343/404/407 (ACESSO SUL PIRIPIRI),ENTR BR-343/404/407/PI-477,3,4.2,1.2,PAV,,343BPI0123;404BPI0013;407BPI0013,Federal,,,,Federal,PAV,Piripiri
407,PI,Eixo Principal,Coinc,407BPI0015,ENTR BR-343/404/407/PI-477,PEDRO II,4.2,50.4,46.2,PLA,,404BPI0015;407BPI0015,Estadual,,Alienado,PAV,Estadual,PLA,
407,PI,Eixo Principal,Coinc,407BPI0020,PEDRO II,ENTR BR-404/407/PI-216/477,50.4,58.3,7.9,PLA,,404BPI0020;407BPI0020,Estadual,,Alienado,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0025,ENTR BR-404/407/PI-216/477,MILTON BRANDÃO,58.3,82.7,24.4,PLA,,407BPI0025,Estadual,,PI-216,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0030,MILTON BRANDÃO,ENTR BR-226/407/PI-115 (ACESSO SUL JUAZEIRO DO PIAUÍ),82.7,156.3,73.6,PLA,,407BPI0030,Estadual,,PI-216,LEN,Estadual,PLA,
407,PI,Eixo Principal,Coinc,407BPI0050,ENTR BR-226/407/PI-115 (ACESSO SUL JUAZEIRO DO PIAUÍ),CASTELO DO PIAUÍ,156.3,182.3,26,PLA,,226BPI0735;407BPI0050,Estadual,,PI-115,PAV,Estadual,PLA,
407,PI,Eixo Principal,Coinc,407BPI0053,CASTELO DO PIAUÍ,ENTR BR-226/407/PI-115,182.3,201.1,18.8,PLA,,226BPI0730;407BPI0053,Estadual,,PI-115,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0055,ENTR BR-226/407/PI-115,ENTR PI-321/R.INÁCIO CAETANO (SÃO MIGUEL DO TAPUIO),201.1,217.7,16.6,PLA,,407BPI0055,Estadual,,PI-115,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0060,ENTR PI-321/R.INÁCIO CAETANO (SÃO MIGUEL DO TAPUIO),ENTR PI-115,217.7,228.4,10.7,PLA,,407BPI0060,Estadual,,PI-115,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0065,ENTR PI-115,ENTR PI-453,228.4,246.2,17.8,PLA,,407BPI0065,Estadual,,PI-120,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0075,ENTR PI-453,ENTR PI-120 (PIMENTEIRAS),246.2,308.2,62,PLA,,407BPI0075,Estadual,,PI-120,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0080,ENTR PI-120 (PIMENTEIRAS),SÃO JOÃO DA CANABRAVA,308.2,389.3,81.1,PLA,,407BPI0080,Federal,,,,Federal,PLA,
407,PI,Eixo Principal,-,407BPI0090,SÃO JOÃO DA CANABRAVA,ENTR PI-227/238 (BOCAINA),389.3,404.4,15.1,PLA,,407BPI0090,Federal,,,,Federal,PLA,
407,PI,Eixo Principal,-,407BPI0110,ENTR PI-227/238 (BOCAINA),ENTR PI-245 (SUSSUAPARÁ),404.4,417.9,13.5,PLA,,407BPI0110,Estadual,,PI-238,PAV,Estadual,PLA,
407,PI,Eixo Principal,-,407BPI0115,ENTR PI-245 (SUSSUAPARÁ),ENTR BR-230/316/407PI-238/375 (PICOS),417.9,426.8,8.9,PLA,,407BPI0115,Estadual,,PI-238,PAV,Estadual,PLA,
407,PI,Eixo Principal,Coinc,407BPI0130,ENTR BR-230/316/407PI-238/375 (PICOS),ENTR BR-230/316/407 (PICOS),426.8,430.9,4.1,PAV,,230BPI0810;316BPI0490;407BPI0130,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0150,ENTR BR-230/316/407 (PICOS),ENTR PI-245,430.9,437,6.1,PAV,,407BPI0150,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0170,ENTR PI-245,GEMINIANO,437,442.7,5.7,PAV,,407BPI0170,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0172,GEMINIANO,ENTR BR-020/407,442.7,447,4.3,PAV,,407BPI0172,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0173,ENTR BR-020/407,ENTR PI-229/243/461 (JAICÓS),447,476.6,29.6,PAV,,407BPI0173,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0175,ENTR PI-229/243/461 (JAICÓS),ENTR PI-379,476.6,504,27.4,PAV,,407BPI0175,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0177,ENTR PI-379,PATOS DO PIAUÍ,504,521.9,17.9,PAV,,407BPI0177,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0180,PATOS DO PIAUÍ,ENTR PI-457,521.9,544.6,22.7,PAV,,407BPI0180,Federal,,,,Federal,PAV,Picos
407,PI,Eixo Principal,-,407BPI0183,ENTR PI-457,ENTR PI-143 (JACOBINA DO PIAUÍ),544.6,557.4,12.8,PAV,,407BPI0183,Federal,,,,Federal,PAV,Picos
